task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,34,8.956018,797,"[2.9339075088500977, 0.3426213562488556, 3.525662899017334]","[-0.3305458724498749, -1.3682692050933838, -0.41580930352211]",14,[5.502039432525635],[-0.9749677181243896],-9.176714,-6.0661407,intuitive,False,-27.530142,-6.0661407,intuitive,False,-8.634273,-6.0661407,intuitive,False,7.99161,10950,"[0.45996585488319397, 0.9840810298919678, 4.43002462387085]","[0.44930851459503174, -1.1897099018096924, -0.41429203748703003]",15156,[0.004434447269886732],[-0.27385425567626953],-9.445489,-11.618,correct,True,-28.336466,-11.618,intuitive,False,-11.162469,-11.618,correct,True,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,35,9.014214,1166,"[2.7517435550689697, 0.013582110404968262, 3.274623155593872]","[1.249069094657898, 2.017082929611206, -0.5327409505844116]",35,[5.073565483093262],[-0.21840931475162506],-9.536956,-6.5706196,intuitive,False,-28.610867,-6.5706196,intuitive,False,-8.892441,-6.5706196,intuitive,False,7.576022,10737,"[0.5287166833877563, 0.6582571268081665, 4.144010066986084]","[-0.6136506199836731, -0.23807178437709808, -0.6718527674674988]",16017,[-0.051226500421762466],[1.475704550743103],-9.711662,-11.8375435,correct,True,-29.134987,-11.8375435,intuitive,False,-11.257599,-11.8375435,correct,True,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,36,9.089652,818,"[2.8953425884246826, 0.4770629107952118, 2.9195713996887207]","[2.422370672225952, 4.37243127822876, 2.266126871109009]",47,[4.674923419952393],[3.4683830738067627],-9.438554,-6.847763,intuitive,False,-28.315662,-6.847763,intuitive,False,-8.627344,-6.847763,intuitive,False,7.275095,11762,"[0.3760022521018982, 0.5716495513916016, 3.6678178310394287]","[2.0424866676330566, 4.038166046142578, 1.9525948762893677]",12866,[0.2514994740486145],[-0.2511679232120514],-9.927461,-11.54747,correct,True,-29.782383,-11.54747,intuitive,False,-11.422968,-11.54747,correct,True,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,37,9.097327,427,"[3.3023507595062256, 1.487088918685913, 3.278597831726074]","[0.17438068985939026, 0.9582559466362, 1.3834664821624756]",17,[5.215045928955078],[2.362504005432129],-8.856351,-6.2771735,intuitive,False,-26.569052,-6.2771735,intuitive,False,-8.189868,-6.2771735,intuitive,False,6.9597087,7682,"[0.8130533695220947, 1.5011764764785767, 3.8126540184020996]","[-0.5192068219184875, 0.5244658589363098, 0.3037564754486084]",13012,[0.17432208359241486],[0.37418434023857117],-9.446483,-11.616088,correct,True,-28.339449,-11.616088,intuitive,False,-10.977357,-11.616088,correct,True,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,38,9.070138,527,"[3.1563620567321777, 1.6545947790145874, 3.413731098175049]","[-1.15574049949646, 5.5158467292785645, 1.5255435705184937]",13,[5.517744541168213],[2.9481606483459473],-8.743157,-5.967253,intuitive,False,-26.229471,-5.967253,intuitive,False,-8.328635,-5.967253,intuitive,False,5.3174486,9211,"[0.6303385496139526, 1.57162344455719, 3.6134815216064453]","[0.1003141850233078, 3.348818063735962, 1.015891194343567]",12536,[0.24477322399616241],[0.6761384606361389],-9.663386,-11.947632,correct,True,-28.990158,-11.947632,intuitive,False,-11.562066,-11.947632,correct,True,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,39,8.999124,860,"[2.6656575202941895, 3.1329076290130615, 3.4137842655181885]","[6.374002933502197, 3.1709988117218018, -0.7652431726455688]",6,[5.911965370178223],[9.751753807067871],-8.408195,-5.437555,intuitive,False,-25.224583,-5.437555,intuitive,False,-8.683862,-5.437555,intuitive,False,5.0678816,9605,"[0.599890410900116, 2.3603780269622803, 3.3005785942077637]","[-0.5143815279006958, 3.1274611949920654, -0.10973367840051651]",11569,[0.3697468936443329],[1.051650881767273],-9.570624,-11.922487,correct,True,-28.711872,-11.922487,intuitive,False,-11.692344,-11.922487,correct,True,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,40,7.0638804,76,"[4.394750118255615, 3.788717031478882, 3.2359557151794434]","[1.768770694732666, 6.678111553192139, -0.819740355014801]",4,[8.37629508972168],[3.30942702293396],-7.817929,-3.4063208,intuitive,False,-23.453787,-3.4063208,intuitive,False,-7.3878646,-3.4063208,intuitive,False,4.142379,10899,"[0.4552950859069824, 3.0739047527313232, 3.2733569145202637]","[-0.3755328953266144, 6.172804832458496, -0.08790946751832962]",10049,[0.558032214641571],[-0.3074021637439728],-9.516112,-12.075154,correct,True,-28.548336,-12.075154,intuitive,False,-12.177892,-12.075154,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,41,7.4346776,60,"[4.527974605560303, 5.222380638122559, 2.8107059001922607]","[4.045889854431152, 5.894303798675537, 2.196971893310547]",2,[8.61451244354248],[8.11962890625],-7.3828826,-3.024589,intuitive,False,-22.148647,-3.024589,intuitive,False,-7.111128,-3.024589,intuitive,False,3.3970275,11536,"[0.3251205384731293, 4.643967628479004, 2.988713264465332]","[-1.2387032508850098, 5.512534141540527, 2.0248847007751465]",10639,[0.43423140048980713],[-0.2491077184677124],-9.324089,-12.475632,correct,True,-27.972267,-12.475632,intuitive,False,-12.584743,-12.475632,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,42,5.2982163,32,"[5.217487812042236, 6.1409912109375, 3.2448928356170654]","[7.610663890838623, 3.82816219329834, 3.305100440979004]",3,[10.037182807922363],[1.1223045587539673],-6.8993783,-2.1127257,intuitive,False,-20.698135,-2.1127257,intuitive,False,-6.9324245,-2.1127257,intuitive,False,2.5014036,13509,"[0.04909837245941162, 5.647212028503418, 3.6245570182800293]","[-0.041438572108745575, 3.03996205329895, 2.695958375930786]",10870,[0.34835126996040344],[1.4143074750900269],-9.105872,-12.941811,correct,True,-27.317617,-12.941811,intuitive,False,-13.241064,-12.941811,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,43,4.9058666,13,"[6.6018290519714355, 6.370263576507568, 3.6803371906280518]","[6.236800670623779, 7.502864360809326, 5.796741008758545]",4,[9.479975700378418],[5.421286106109619],-6.2598057,-2.7706041,intuitive,False,-18.779417,-2.7706041,intuitive,False,-5.6487536,-2.7706041,intuitive,False,2.0393894,14161,"[0.03679388016462326, 5.836299896240234, 3.896334409713745]","[-0.5816769003868103, 4.278806686401367, 6.647345066070557]",9254,[0.6025868058204651],[1.1865406036376953],-9.178418,-13.14801,correct,True,-27.535254,-13.14801,intuitive,False,-13.713803,-13.14801,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,44,4.475646,13,"[7.6881208419799805, 7.693717956542969, 4.47133731842041]","[3.6540470123291016, 4.598098278045654, 4.27402925491333]",5,[9.96281909942627],[4.142032146453857],-5.4304957,-2.7318692,intuitive,False,-16.291487,-2.7318692,intuitive,False,-5.0065713,-2.7318692,intuitive,False,1.5715704,15233,"[-0.0684862956404686, 6.627683639526367, 4.804224014282227]","[-1.9361107349395752, 2.136659860610962, 3.727358341217041]",8148,[0.7772525548934937],[-1.5789330005645752],-9.02756,-13.315213,correct,True,-27.08268,-13.315213,intuitive,False,-14.160952,-13.315213,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,45,4.0979276,13,"[8.00337028503418, 8.123181343078613, 5.0724663734436035]","[5.105772972106934, 7.152141571044922, 5.599642753601074]",5,[10.242125511169434],[3.3558151721954346],-5.1250825,-2.663136,intuitive,False,-15.375248,-2.663136,intuitive,False,-4.9018917,-2.663136,intuitive,False,1.5581353,18954,"[-0.4181050956249237, 6.608354568481445, 5.260433673858643]","[-0.05420893430709839, 6.125611305236816, 6.1928300857543945]",11266,[0.4337466061115265],[-0.38623762130737305],-9.149169,-13.815995,correct,True,-27.447506,-13.815995,intuitive,False,-14.667847,-13.815995,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,46,3.8359997,12,"[8.570871353149414, 9.08315658569336, 5.89478874206543]","[6.475306987762451, 5.709026336669922, 3.3364195823669434]",4,[10.304278373718262],[15.967890739440918],-4.5384927,-2.7924838,intuitive,False,-13.615478,-2.7924838,intuitive,False,-4.5258884,-2.7924838,intuitive,False,1.5380597,18590,"[-0.40000835061073303, 7.541518211364746, 6.158997058868408]","[-1.5563409328460693, 2.755810022354126, 3.2783126831054688]",11866,[0.33742010593414307],[-1.286360502243042],-8.743777,-13.942719,correct,True,-26.23133,-13.942719,intuitive,False,-14.680148,-13.942719,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,47,2.0600235,11,"[9.361101150512695, 9.431872367858887, 6.468899250030518]","[5.331573009490967, 7.818085193634033, 1.9623639583587646]",4,[12.899835586547852],[1.0118359327316284],-5.285747,-2.2538843,intuitive,False,-15.857242,-2.2538843,intuitive,False,-5.79261,-2.2538843,intuitive,False,1.6524684,20219,"[-0.6321162581443787, 7.63994026184082, 6.685953617095947]","[0.9045518636703491, 3.861872911453247, 2.6938579082489014]",13532,[0.10759890079498291],[0.5805801749229431],-8.334317,-13.992338,correct,True,-25.00295,-13.992338,intuitive,False,-14.732054,-13.992338,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,48,2.3628416,10,"[9.935420036315918, 10.272215843200684, 6.6524763107299805]","[5.7337493896484375, 5.785991668701172, 1.861879587173462]",2,[12.597182273864746],[3.5088884830474854],-4.2029996,-1.9265643,intuitive,False,-12.608999,-1.9265643,intuitive,False,-4.588325,-1.9265643,intuitive,False,1.0972564,19347,"[-0.47116440534591675, 7.955641269683838, 6.98240327835083]","[-1.2661670446395874, 2.9092965126037598, 1.8040436506271362]",13253,[0.1886405646800995],[-0.5415493845939636],-8.203099,-14.4801655,correct,True,-24.609299,-14.4801655,intuitive,False,-15.139971,-14.4801655,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,49,2.3548977,9,"[10.546903610229492, 10.571653366088867, 6.711651802062988]","[5.306541919708252, 7.117313385009766, 3.8416428565979004]",2,[12.741315841674805],[6.395862579345703],-3.76795,-1.747965,intuitive,False,-11.30385,-1.747965,intuitive,False,-3.9423785,-1.747965,intuitive,False,0.95559824,20396,"[-0.6272147297859192, 8.077937126159668, 6.995464324951172]","[2.6074979305267334, 5.369945526123047, 4.689885139465332]",13674,[0.10342112183570862],[1.1576966047286987],-8.247663,-14.795762,correct,True,-24.742989,-14.795762,intuitive,False,-15.526398,-14.795762,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,50,1.9873403,9,"[11.06285285949707, 11.22525691986084, 7.1644487380981445]","[10.855463981628418, 8.535880088806152, 5.611713409423828]",2,[13.362386703491211],[1.470138430595398],-3.644825,-1.7315834,intuitive,False,-10.934475,-1.7315834,intuitive,False,-4.031117,-1.7315834,intuitive,False,1.185512,16990,"[-0.24896138906478882, 8.677937507629395, 7.522140026092529]","[2.427212953567505, 5.101755619049072, 4.569036960601807]",12332,[0.2566922903060913],[0.11263859272003174],-7.588139,-14.294801,correct,True,-22.764418,-14.294801,intuitive,False,-14.800454,-14.294801,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,51,2.239037,4,"[12.387625694274902, 12.056617736816406, 7.962586879730225]","[4.645550727844238, 4.090745449066162, 2.2439873218536377]",2,[13.099897384643555],[1.8689073324203491],-2.4942067,-1.7628202,intuitive,False,-7.4826202,-1.7628202,intuitive,False,-2.475097,-1.7628202,intuitive,False,1.1587224,13795,"[0.09395910054445267, 9.17624568939209, 8.066020965576172]","[2.1496083736419678, 3.4495668411254883, 3.7855260372161865]",12309,[0.26112470030784607],[-0.0027938000857830048],-7.0351467,-14.301304,correct,True,-21.10544,-14.301304,intuitive,False,-14.46847,-14.301304,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,52,2.4679859,3,"[12.740346908569336, 12.366035461425781, 8.160974502563477]","[7.620201110839844, 6.862873077392578, 1.2722145318984985]",2,[13.017584800720215],[1.2422816753387451],-2.0868957,-1.4303461,intuitive,False,-6.260687,-1.4303461,intuitive,False,-1.7075742,-1.4303461,intuitive,False,1.053296,11097,"[0.34613126516342163, 9.469110488891602, 8.466880798339844]","[0.47821730375289917, 7.462891578674316, 1.7352896928787231]",11847,[0.25417599081993103],[3.5900321006774902],-6.794422,-14.358225,correct,True,-20.383266,-14.358225,intuitive,False,-14.26627,-14.358225,correct,True,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,53,2.2711673,1,"[13.558723449707031, 13.004032135009766, 8.253520965576172]","[5.609617233276367, 6.43293571472168, 3.8993701934814453]",2,[12.835495948791504],[2.401113748550415],-1.6463351,-1.582177,intuitive,False,-4.9390054,-1.582177,intuitive,False,-0.85894954,-1.582177,correct,True,0.98150706,10375,"[0.39403536915779114, 10.331090927124023, 8.584699630737305]","[1.6741526126861572, 4.790175914764404, 5.0543646812438965]",8020,[0.6799885630607605],[2.3218863010406494],-6.4785914,-14.010603,correct,True,-19.435774,-14.010603,intuitive,False,-14.296556,-14.010603,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,54,1.9473915,1,"[14.028096199035645, 13.654662132263184, 8.724950790405273]","[14.94038200378418, 12.754220962524414, 4.749875545501709]",2,[12.860191345214844],[13.278148651123047],-1.2574422,-1.7874055,correct,True,-3.7723267,-1.7874055,intuitive,False,-0.61950153,-1.7874055,correct,True,0.80595154,8939,"[0.577430009841919, 10.835895538330078, 9.177069664001465]","[-0.1684892326593399, 7.564733028411865, 4.489943027496338]",6450,[0.9306784272193909],[3.7558348178863525],-6.1659184,-14.015237,correct,True,-18.497755,-14.015237,intuitive,False,-14.368485,-14.015237,intuitive,False,The capital
capitals-recall,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,The capital of Australia is,55,0.90805995,1,"[16.06521224975586, 15.111194610595703, 9.318134307861328]","[5.62347936630249, 5.476844310760498, 2.114067316055298]",2,[14.654437065124512],[-2.8353052139282227],-0.8898218,-1.6989045,correct,True,-2.6694655,-1.6989045,intuitive,False,-0.28811607,-1.6989045,correct,True,0.6702471,9336,"[0.549095869064331, 11.68239974975586, 9.705047607421875]","[2.4806931018829346, 4.87752103805542, 3.8795089721679688]",4501,[1.311612844467163],[3.3616461753845215],-5.8808103,-13.839189,correct,True,-17.642431,-13.839189,intuitive,False,-14.601706,-13.839189,intuitive,False,The capital
