task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,2,8.55211,12320,"[0.17577287554740906, 4.956657886505127]","[-2.774369955062866, 2.9341533184051514]",383,"[3.4214630126953125, 5.58594274520874, 6.496081829071045]","[-1.8981001377105713, 1.9973293542861938, 5.505238056182861]",-9.16691,-6.332844,intuitive,False,-18.33382,-18.998531,correct,True,-11.383727,-8.138037,intuitive,False,8.166924,13653,"[0.7052151560783386, 5.575685977935791]","[-0.077843077480793, 4.170000076293945]",11632,"[0.9969843626022339, 5.382101058959961, 5.970452308654785]","[0.6332757472991943, 2.6854472160339355, 5.262528419494629]",-9.011259,-7.675123,intuitive,False,-18.022518,-23.02537,correct,True,-11.845606,-11.553837,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,3,8.61783,21420,"[-0.9788504242897034, 5.052344799041748]","[-3.34542179107666, 2.7678420543670654]",2684,"[1.9632554054260254, 5.170928955078125, 8.085752487182617]","[3.2625958919525146, 1.7485499382019043, 7.778607368469238]",-9.650428,-6.5964866,intuitive,False,-19.300856,-19.78946,correct,True,-12.550372,-9.608267,intuitive,False,7.861868,14721,"[0.47149649262428284, 6.262380599975586]","[-0.885751485824585, 2.245762586593628]",10737,"[1.0283913612365723, 5.3375725746154785, 7.560506820678711]","[0.4308115541934967, 2.045314311981201, 6.803192615509033]",-8.82395,-7.41334,intuitive,False,-17.6479,-22.24002,correct,True,-12.033574,-11.476681,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,4,8.655777,29164,"[-3.088390350341797, 4.982614994049072]","[1.0857973098754883, 1.776077389717102]",387,"[3.626033067703247, 4.855710983276367, 10.383649826049805]","[0.5196394324302673, 0.06014328449964523, 2.768419027328491]",-10.748376,-5.5716596,intuitive,False,-21.496752,-16.71498,intuitive,False,-14.60555,-7.8911266,intuitive,False,8.061558,17946,"[-0.03566102683544159, 5.608799934387207]","[2.2911760807037354, 1.0513684749603271]",10342,"[1.0160980224609375, 5.276553153991699, 9.4736328125]","[-0.5020903944969177, 0.16339054703712463, 2.240205764770508]",-9.2864485,-6.9220557,intuitive,False,-18.572897,-20.766167,correct,True,-12.460166,-11.408407,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,5,8.388381,26240,"[-1.8439345359802246, 5.065854072570801]","[-0.5676035284996033, 3.9505958557128906]",978,"[3.1889150142669678, 4.275439739227295, 9.924742698669434]","[-2.3961715698242188, 1.0503690242767334, 5.898007392883301]",-10.364807,-6.302946,intuitive,False,-20.729614,-18.908838,intuitive,False,-13.769888,-8.73704,intuitive,False,8.143179,10684,"[1.0274289846420288, 5.343991756439209]","[2.27020001411438, 4.2151665687561035]",13792,"[0.5790985226631165, 4.580945014953613, 8.687103271484375]","[1.9094393253326416, 1.2635442018508911, 7.06793212890625]",-9.027139,-7.750507,intuitive,False,-18.054277,-23.25152,correct,True,-11.457856,-11.906185,correct,True,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,6,8.610844,27950,"[-1.9061275720596313, 6.057023048400879]","[0.3329858183860779, 3.7639522552490234]",5963,"[1.6863361597061157, 4.0310378074646, 11.439651489257812]","[2.817302942276001, 2.5759692192077637, 7.657209873199463]",-10.029232,-6.6258264,intuitive,False,-20.058464,-19.87748,intuitive,False,-14.068649,-10.476185,intuitive,False,8.304264,5718,"[1.8271232843399048, 6.3966803550720215]","[2.2561752796173096, 1.3207812309265137]",8554,"[1.2930783033370972, 4.41689395904541, 10.861221313476562]","[3.4282405376434326, 5.3017449378967285, 7.27310848236084]",-8.115442,-6.8561077,intuitive,False,-16.230885,-20.568323,correct,True,-10.522381,-11.056425,correct,True,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,7,8.476582,26649,"[-1.4518144130706787, 6.702012538909912]","[-0.4642445147037506, 4.527878284454346]",2286,"[2.904698133468628, 4.5565056800842285, 12.852453231811523]","[-0.12435147166252136, 1.4589756727218628, 1.1032243967056274]",-9.770005,-5.949093,intuitive,False,-19.54001,-17.847279,intuitive,False,-13.812328,-9.455816,intuitive,False,8.421436,3360,"[2.4785571098327637, 5.922573089599609]","[-1.8520820140838623, 4.453493118286133]",3289,"[2.5002329349517822, 6.052842140197754, 12.223960876464844]","[1.1676772832870483, -1.5371204614639282, -0.849845826625824]",-8.130376,-5.6435947,intuitive,False,-16.260752,-16.930784,correct,True,-9.870855,-9.84918,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,8,8.435233,27197,"[-1.5100477933883667, 7.735545635223389]","[0.19628502428531647, 3.9366281032562256]",3693,"[2.50925350189209, 4.678737163543701, 12.008888244628906]","[1.1877036094665527, 3.0576331615448, 1.7531321048736572]",-9.291771,-6.0603547,intuitive,False,-18.583542,-18.181065,intuitive,False,-14.013903,-9.994602,intuitive,False,8.468683,8296,"[1.4821417331695557, 7.138739585876465]","[1.1042736768722534, 3.229424238204956]",3149,"[2.654515266418457, 4.824448108673096, 10.921995162963867]","[2.6820666790008545, 3.7063534259796143, 3.794494152069092]",-7.987982,-6.188434,intuitive,False,-15.975964,-18.565302,correct,True,-10.930033,-9.757658,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,9,8.35438,26606,"[-1.2478793859481812, 8.27872371673584]","[-0.36535385251045227, 0.03980186581611633]",3183,"[2.7891845703125, 5.276524066925049, 11.01703929901123]","[1.4290404319763184, 1.070099115371704, -1.12763249874115]",-8.828939,-6.0251956,intuitive,False,-17.657879,-18.075586,correct,True,-13.893751,-9.856687,intuitive,False,8.6133175,6681,"[1.7113083600997925, 7.323577880859375]","[-1.4854062795639038, -0.6796362400054932]",1451,"[3.297795534133911, 5.683517932891846, 11.03183650970459]","[-1.4423223733901978, 1.2127113342285156, 0.7072804570198059]",-7.6285563,-5.5655303,intuitive,False,-15.2571125,-16.69659,correct,True,-10.586367,-8.99988,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,10,8.413414,26621,"[-1.2492296695709229, 7.649067401885986]","[0.3741922080516815, 1.5564852952957153]",2285,"[3.0605220794677734, 5.13861083984375, 9.810422897338867]","[0.6626734137535095, -0.25645557045936584, 2.5271615982055664]",-9.083384,-6.1889634,intuitive,False,-18.166767,-18.56689,correct,True,-13.800099,-9.490347,intuitive,False,8.663124,9307,"[1.0937665700912476, 6.613968372344971]","[-3.5393178462982178, -1.881919026374817]",2615,"[2.5552961826324463, 5.728024005889893, 10.546717643737793]","[-2.460538387298584, 0.5427520871162415, 2.102977991104126]",-8.196941,-5.870161,intuitive,False,-16.393883,-17.610483,correct,True,-11.008017,-9.546488,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,11,8.569656,24266,"[-0.9997068047523499, 7.597968578338623]","[-4.781418800354004, 2.2567689418792725]",1535,"[3.1511495113372803, 4.506324768066406, 9.97277545928955]","[-1.5753068923950195, 4.374486446380615, 6.449439525604248]",-8.750422,-6.233002,intuitive,False,-17.500843,-18.699007,correct,True,-13.25539,-9.104532,intuitive,False,8.673617,16889,"[-0.16486075520515442, 5.560019493103027]","[-3.5895655155181885, 1.9123657941818237]",5897,"[1.4999290704727173, 5.657317638397217, 10.494723320007324]","[0.6281024217605591, 1.7260738611221313, 7.381600856781006]",-9.150179,-6.1197796,intuitive,False,-18.300358,-18.359339,correct,True,-12.05847,-10.393681,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,12,8.602478,30204,"[-2.9059371948242188, 7.8818440437316895]","[2.652010440826416, 2.5705363750457764]",3050,"[2.2624692916870117, 5.716107368469238, 11.531387329101562]","[0.6188585162162781, 1.9430121183395386, 7.273393630981445]",-9.545206,-5.5874424,intuitive,False,-19.090412,-16.762327,intuitive,False,-14.888317,-9.71991,intuitive,False,8.690168,24069,"[-1.2183102369308472, 5.933264255523682]","[1.6037524938583374, 4.099806308746338]",5168,"[1.605533480644226, 5.906712532043457, 12.173416137695312]","[-0.035747990012168884, 3.9876604080200195, 6.921742916107178]",-9.547234,-5.627754,intuitive,False,-19.094467,-16.883263,intuitive,False,-13.073034,-10.24919,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,13,8.508736,26235,"[-1.5285565853118896, 8.211179733276367]","[2.5992889404296875, 3.9472734928131104]",3042,"[2.2934730052948, 5.809018135070801, 13.215703964233398]","[3.1999528408050537, 1.7899665832519531, 7.386450290679932]",-8.898293,-5.3960185,intuitive,False,-17.796585,-16.188055,intuitive,False,-13.544062,-9.722032,intuitive,False,8.474599,19787,"[-0.3849540948867798, 6.8696441650390625]","[-1.6848689317703247, 5.393713474273682]",7231,"[1.389267921447754, 6.774913311004639, 13.618431091308594]","[-2.5254580974578857, 0.08640716969966888, 6.058365821838379]",-8.814277,-5.3382854,intuitive,False,-17.628553,-16.014856,intuitive,False,-12.537083,-10.76286,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,14,7.24638,17870,"[-0.4389891028404236, 8.823871612548828]","[-0.31362953782081604, 1.1921018362045288]",625,"[3.450073003768921, 5.930274486541748, 14.986194610595703]","[-1.4348222017288208, 1.1499308347702026, 12.918651580810547]",-8.531701,-4.9700627,intuitive,False,-17.063402,-14.910188,intuitive,False,-12.56009,-8.671027,intuitive,False,7.7647543,22857,"[-0.908882200717926, 8.095273971557617]","[3.9090769290924072, 1.1201080083847046]",12710,"[0.4865560531616211, 5.97357702255249, 14.890911102294922]","[0.5193859338760376, 2.254595994949341, 13.222227096557617]",-8.671783,-5.957462,intuitive,False,-17.343567,-17.872385,correct,True,-13.157362,-11.761924,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,15,7.6004553,16974,"[-0.5125792026519775, 8.176351547241211]","[6.226027011871338, 4.584280014038086]",1387,"[2.5563840866088867, 5.691610813140869, 18.13756561279297]","[4.097668647766113, 2.5990936756134033, 7.447159767150879]",-8.764771,-5.145535,intuitive,False,-17.529543,-15.436605,intuitive,False,-12.301712,-9.232748,intuitive,False,6.6533637,7571,"[1.1121337413787842, 7.609654903411865]","[0.357315331697464, 4.443878650665283]",10540,"[0.6329500675201416, 6.211493492126465, 18.38779640197754]","[-0.36961355805397034, 3.294260263442993, 6.667901039123535]",-8.09618,-5.7638035,intuitive,False,-16.19236,-17.29141,correct,True,-11.241832,-11.721018,correct,True,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,16,6.0435934,2485,"[2.2644565105438232, 8.61474323272705]","[4.809813976287842, 3.9839203357696533]",351,"[3.9227771759033203, 5.751135349273682, 19.014432907104492]","[-1.069035530090332, 4.187901973724365, 7.946348667144775]",-7.375512,-4.9963803,intuitive,False,-14.751024,-14.989141,correct,True,-10.162714,-8.504393,intuitive,False,4.252558,6533,"[1.1074389219284058, 8.153704643249512]","[-2.8656671047210693, 3.232212543487549]",10664,"[0.41207706928253174, 6.6811203956604, 18.866500854492188]","[-1.3618823289871216, 1.8069379329681396, 8.018537521362305]",-8.211557,-5.955528,intuitive,False,-16.423115,-17.866583,correct,True,-11.895529,-12.590892,correct,True,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,17,2.2663126,413,"[3.9742438793182373, 9.089317321777344]","[3.8388829231262207, 3.353858709335327]",1285,"[2.9837450981140137, 6.741669178009033, 19.943225860595703]","[0.7461397051811218, 2.580338716506958, 10.558364868164062]",-7.565583,-5.566471,intuitive,False,-15.131166,-16.699413,correct,True,-10.013213,-11.003712,correct,True,3.1970193,12706,"[-0.08897490799427032, 8.523118019104004]","[-0.19928912818431854, 4.761922836303711]",13068,"[-0.14247669279575348, 6.601235389709473, 19.89762306213379]","[1.132138729095459, 3.533358573913574, 9.503377914428711]",-9.635202,-6.379412,intuitive,False,-19.270405,-19.138237,intuitive,False,-13.446155,-13.49966,correct,True,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,18,0.6901494,137,"[4.824678421020508, 9.334237098693848]","[11.565187454223633, 7.317193031311035]",1455,"[2.8005802631378174, 6.699462413787842, 21.47338104248047]","[10.106993675231934, 5.8874735832214355, 13.444334983825684]",-7.7428265,-6.2243786,intuitive,False,-15.485653,-18.673136,correct,True,-11.130246,-13.154349,correct,True,3.761141,13589,"[-0.1426352709531784, 9.342199325561523]","[1.534745216369629, 6.422684669494629]",10972,"[0.24318747222423553, 7.0377912521362305, 21.217195510864258]","[2.287226915359497, 6.179093837738037, 12.979830741882324]",-9.0304985,-6.037664,intuitive,False,-18.060997,-18.112991,correct,True,-13.445482,-13.05966,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,19,1.0015368,14,"[8.225981712341309, 10.793549537658691]","[12.575115203857422, 4.632181167602539]",52,"[5.927046298980713, 7.6604323387146, 23.23163604736328]","[8.28249454498291, 8.858858108520508, 10.486799240112305]",-5.770961,-4.7409267,intuitive,False,-11.541922,-14.22278,correct,True,-7.2322965,-9.531224,correct,True,4.280783,11718,"[0.33393147587776184, 10.636029243469238]","[-0.39267557859420776, 5.725673675537109]",8185,"[0.9021302461624146, 8.332139015197754, 22.96434211730957]","[1.597211241722107, 7.484683513641357, 8.818703651428223]",-8.780937,-5.4475994,intuitive,False,-17.561874,-16.342798,intuitive,False,-12.98401,-12.415813,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,20,0.96883225,4,"[11.70382308959961, 11.064319610595703]","[9.704384803771973, 1.8251787424087524]",20,"[8.134570121765137, 9.51397705078125, 24.549427032470703]","[5.0136260986328125, 4.690670490264893, 11.341235160827637]",-4.65427,-4.090028,intuitive,False,-9.30854,-12.270083,correct,True,-5.4156613,-8.9848995,correct,True,2.5835419,12819,"[0.16760502755641937, 11.449105262756348]","[0.9170554876327515, 2.7185511589050293]",6024,"[1.2828627824783325, 9.849457740783691, 23.885583877563477]","[3.25423002243042, 5.224850177764893, 11.525585174560547]",-9.2212105,-5.3125453,intuitive,False,-18.442421,-15.937636,intuitive,False,-14.582525,-13.467266,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,21,1.1072017,4,"[13.244071006774902, 10.795255661010742]","[7.3948493003845215, 5.761277198791504]",17,"[8.661460876464844, 10.025736808776855, 26.126178741455078]","[6.690989971160889, 5.1736345291137695, 9.400410652160645]",-3.4352703,-3.9619787,correct,True,-6.8705406,-11.885936,correct,True,-3.7820961,-8.3647,correct,True,2.8743837,10693,"[0.41584041714668274, 11.38809871673584]","[0.28199303150177, 6.130707740783691]",2874,"[2.0848464965820312, 10.485358238220215, 25.64249038696289]","[-0.32911190390586853, 3.482872724533081, 8.61918830871582]",-8.362117,-4.8392253,intuitive,False,-16.724234,-14.517676,intuitive,False,-14.068504,-12.399494,intuitive,False,The capital
capitals-recall,2,country,Brazil,Brasilia,Rio de Janeiro,Sao Paulo,What is the capital of Brazil?,The capital of Brazil is,4.99,13.923,2.790180361,The capital of Brazil is,22,1.9086764,2,"[13.7903413772583, 11.30959415435791]","[6.707075595855713, 2.3213438987731934]",13,"[9.569955825805664, 10.41842269897461, 27.038379669189453]","[9.13418197631836, 1.4370720386505127, 5.050628185272217]",-1.9054955,-3.1813564,correct,True,-3.810991,-9.544069,correct,True,-1.6707053,-5.891085,correct,True,1.7763176,10331,"[0.4524548351764679, 12.027838706970215]","[0.1397460550069809, 3.663919687271118]",3539,"[1.8423137664794922, 10.392186164855957, 26.472450256347656]","[1.512585997581482, 1.980100154876709, 5.1880645751953125]",-8.0860405,-5.2434206,intuitive,False,-16.172081,-15.730262,intuitive,False,-14.9137125,-13.523854,intuitive,False,The capital
