task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,condition,correct_first,query,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,correct_first,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",30,0.2590454,1,"[18.879560470581055, 20.576139450073242, 23.329715728759766]","[6.291444778442383, 14.799237251281738, 12.921648979187012]",3,[13.657374382019043],[8.412824630737305],-0.011811583,-5.257064,correct,True,-0.03543475,-5.257064,correct,True,-0.03487789,-5.257064,correct,True,2.2269642,870,"[2.3163230419158936, 16.40631103515625, 23.0142879486084]","[-2.0059654712677, 6.956369876861572, 14.312171936035156]",799,[2.422595977783203],[0.7127202749252319],-3.8188818,-11.308024,correct,True,-11.456645,-11.308024,intuitive,False,-11.414295,-11.308024,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,correct_first,True,"The capital of Australia is either Canberra or Sydney. In fact,","The capital of Australia is either Canberra or Sydney. In fact, the capital of Australia is",31,2.8715534,1,"[17.45380210876465, 23.234745025634766, 23.547449111938477]",,4,[15.627863883972168],,-0.3015936,-2.7293801,correct,True,-0.9047808,-2.7293801,correct,True,-0.9034418,-2.7293801,correct,True,3.0454955,1796,"[0.15073233842849731, 17.360794067382812, 24.341197967529297]",,262,[2.4985244274139404],,-3.856678,-9.194337,correct,True,-11.570034,-9.194337,intuitive,False,-11.542128,-9.194337,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",0,8.527735,9692,"[-0.027959780767560005, 3.2713680267333984, 0.5664953589439392]","[1.4825698137283325, 4.180128574371338, 2.10135817527771]",723,[2.143833637237549],[0.4063399136066437],-9.876569,-8.718883,intuitive,False,-29.629705,-8.718883,intuitive,False,-10.890676,-8.718883,intuitive,False,8.7848835,7320,"[0.9125711917877197, 4.383352756500244, 0.8781706094741821]","[0.23077474534511566, 3.994361400604248, 1.9049255847930908]",2239,[2.1336069107055664],[1.6738063097000122],-9.282575,-9.407628,correct,True,-27.847725,-9.407628,intuitive,False,-10.628664,-9.407628,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",1,8.716191,5866,"[0.8534876108169556, 4.565701961517334, 1.8524243831634521]","[-0.13344606757164001, 0.7984392046928406, 5.23687744140625]",1592,[2.0183072090148926],[1.353912353515625],-9.087712,-9.158615,correct,True,-27.263138,-9.158615,intuitive,False,-10.323435,-9.158615,intuitive,False,7.561443,12529,"[0.7285611033439636, 5.495949745178223, 2.032743453979492]","[-2.8976857662200928, 2.8244757652282715, 5.792670249938965]",3137,[2.542158603668213],[-2.0380306243896484],-9.445281,-10.01981,correct,True,-28.335842,-10.01981,intuitive,False,-11.833407,-10.01981,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",2,8.907843,7915,"[0.547341525554657, 4.080968856811523, 5.066002368927002]","[-0.8345333933830261, 2.3054332733154297, 2.3984365463256836]",1565,[2.0978188514709473],[2.64265775680542],-8.479652,-9.065623,correct,True,-25.438957,-9.065623,intuitive,False,-10.6161,-9.065623,intuitive,False,8.166923,23471,"[-0.684766411781311, 5.664772033691406, 5.637375831604004]","[1.1958802938461304, 4.136958122253418, 2.396465301513672]",10781,[1.1213496923446655],[1.7661752700805664],-8.750266,-11.429472,correct,True,-26.250797,-11.429472,intuitive,False,-13.235588,-11.429472,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",3,8.728302,11112,"[0.055410753935575485, 4.082005023956299, 5.212740421295166]","[3.329728364944458, -0.4382588267326355, -0.9926202297210693]",694,[2.7385332584381104],[0.7271912097930908],-8.579478,-8.484413,intuitive,False,-25.738436,-8.484413,intuitive,False,-11.167536,-8.484413,intuitive,False,7.861866,17630,"[0.08748896420001984, 6.514414310455322, 5.720516204833984]","[-1.1419187784194946, -1.9659851789474487, -2.012521743774414]",6733,[1.6696760654449463],[1.7868818044662476],-8.183267,-10.835395,correct,True,-24.5498,-10.835395,intuitive,False,-12.417582,-10.835395,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",4,8.618582,1491,"[2.2897233963012695, 3.070324420928955, 3.436361312866211]","[1.3272500038146973, -3.9354724884033203, -0.3845899999141693]",1557,[2.2458834648132324],[0.233740895986557],-8.852832,-9.03624,correct,True,-26.558496,-9.03624,intuitive,False,-8.992399,-9.03624,correct,True,8.061556,20846,"[-0.45919346809387207, 3.867316246032715, 3.3020997047424316]","[0.41760456562042236, 1.9429746866226196, -0.06583568453788757]",4344,[2.153162956237793],[1.2586973905563354],-10.082895,-10.271342,correct,True,-30.248686,-10.271342,intuitive,False,-12.883699,-10.271342,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",5,8.763085,1320,"[2.5470776557922363, 0.7375501990318298, 2.5940396785736084]","[-1.0305360555648804, 1.6302701234817505, 0.40857642889022827]",2632,[1.920958399772644],[-0.1967003345489502],-9.951245,-9.4926605,intuitive,False,-29.853737,-9.4926605,intuitive,False,-8.866541,-9.4926605,correct,True,8.143181,19252,"[-0.17382629215717316, 4.04374361038208, 2.586118459701538]","[0.34855666756629944, 1.0145965814590454, -0.29610326886177063]",4107,[2.2975168228149414],[1.55125093460083],-10.363269,-10.187768,intuitive,False,-31.089806,-10.187768,intuitive,False,-12.65911,-10.187768,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",6,8.729337,3975,"[1.6796907186508179, 1.5040708780288696, 2.340733051300049]","[2.653618812561035, 0.17110396921634674, -0.26556000113487244]",4470,[1.5523357391357422],[-0.27407264709472656],-10.167155,-10.086664,intuitive,False,-30.501465,-10.086664,intuitive,False,-9.959309,-10.086664,correct,True,8.304264,17492,"[-0.00293609406799078, 3.76311993598938, 2.011820077896118]","[0.17773380875587463, -2.694732189178467, -0.888929545879364]",2831,[2.612457275390625],[-2.257402181625366],-10.429089,-9.737047,intuitive,False,-31.287266,-9.737047,intuitive,False,-12.35244,-9.737047,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",7,8.608461,1274,"[2.7518470287323, 1.3805721998214722, 1.7901748418807983]","[-1.2024503946304321, -1.7946252822875977, 0.37410345673561096]",5955,[1.1939619779586792],[-0.1334599256515503],-10.057078,-10.439466,correct,True,-30.171234,-10.439466,intuitive,False,-8.881582,-10.439466,correct,True,8.421438,17394,"[0.06990089267492294, 2.328073501586914, 1.2541273832321167]","[-1.0907082557678223, -3.5517992973327637, 2.2695019245147705]",8811,[1.310064435005188],[-0.8901848793029785],-11.229114,-11.039349,intuitive,False,-33.68734,-11.039349,intuitive,False,-12.279512,-11.039349,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",8,8.1652565,4385,"[1.7959856986999512, 0.17000214755535126, 1.6868584156036377]","[0.0023170423228293657, -0.7587237358093262, -1.8483171463012695]",8302,[0.9847497344017029],[2.1984479427337646],-10.935706,-11.017466,correct,True,-32.807117,-11.017466,intuitive,False,-10.20623,-11.017466,correct,True,8.468686,21097,"[-0.354785680770874, 0.6080231666564941, 1.9769443273544312]","[3.033318042755127, 2.085085868835449, -2.194598913192749]",12609,[0.8172950148582458],[5.097067356109619],-11.761547,-11.594879,intuitive,False,-35.28464,-11.594879,intuitive,False,-12.766959,-11.594879,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",9,8.151078,7434,"[1.5338855981826782, -0.26102036237716675, 0.8346289992332458]","[2.2093255519866943, -0.1404751092195511, -0.6555272936820984]",4967,[2.061434745788574],[2.2270760536193848],-11.526222,-10.407629,intuitive,False,-34.578667,-10.407629,intuitive,False,-10.935179,-10.407629,intuitive,False,8.613318,13143,"[0.6805852651596069, 1.4808663129806519, 0.8611422777175903]","[-2.4705302715301514, 1.7083107233047485, 0.2827175557613373]",3565,[2.427475690841675],[1.3101190328598022],-11.306027,-9.870199,intuitive,False,-33.918083,-9.870199,intuitive,False,-11.617089,-9.870199,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",10,7.4686413,2564,"[2.4868874549865723, -0.2801857590675354, 0.5600536465644836]","[2.491530418395996, -1.5102424621582031, 5.1557769775390625]",1611,[2.9491028785705566],[-3.231130599975586],-11.328744,-9.332917,intuitive,False,-33.986233,-9.332917,intuitive,False,-9.795133,-9.332917,intuitive,False,8.663125,18249,"[-0.1574048548936844, 2.028092861175537, 0.9411736726760864]","[0.5998072624206543, 0.8408573269844055, 3.028268575668335]",2435,[2.6283788681030273],[-0.8874312043190002],-11.442258,-9.473405,intuitive,False,-34.326775,-9.473405,intuitive,False,-12.259188,-9.473405,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",11,7.1631927,800,"[3.609286069869995, -1.0376336574554443, 2.354304313659668]","[-2.2424447536468506, 4.704383373260498, 3.1193881034851074]",7940,[1.139958381652832],[0.16439321637153625],-10.599279,-11.212165,correct,True,-31.797838,-11.212165,intuitive,False,-8.742837,-11.212165,correct,True,8.673618,15311,"[0.05308496579527855, 2.3244359493255615, 1.8546088933944702]","[-0.1983421891927719, 3.8509159088134766, 2.895420551300049]",3483,[2.0762336254119873],[2.679265260696411],-10.717486,-9.817375,intuitive,False,-32.15246,-9.817375,intuitive,False,-11.840525,-9.817375,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",12,2.8248835,3089,"[2.3695592880249023, 1.2012784481048584, 3.240399122238159]","[1.6543153524398804, 1.835870623588562, 0.04562431573867798]",8195,[1.1484426259994507],[0.20283231139183044],-10.40577,-12.385284,correct,True,-31.217312,-12.385284,intuitive,False,-11.164167,-12.385284,correct,True,8.690169,15589,"[-0.00845362339168787, 3.6096179485321045, 2.690469741821289]","[2.3048980236053467, 1.1718544960021973, 0.3784853518009186]",1604,[2.7579989433288574],[1.738250494003296],-10.0480585,-9.096725,intuitive,False,-30.144176,-9.096725,intuitive,False,-11.863178,-9.096725,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",13,4.797853,2019,"[2.888685464859009, 1.9411474466323853, 2.996326208114624]","[0.6499519944190979, 0.7888964414596558, 1.0054819583892822]",9075,[1.097306251525879],[4.922734260559082],-9.872664,-11.906307,correct,True,-29.617994,-11.906307,intuitive,False,-10.114928,-11.906307,correct,True,8.474599,9864,"[0.9709991812705994, 3.9183197021484375, 2.581641435623169]","[0.2595483958721161, -1.8207576274871826, 2.0789895057678223]",1324,[3.150419235229492],[-0.7098859548568726],-9.730994,-9.001709,intuitive,False,-29.192982,-9.001709,intuitive,False,-11.181129,-9.001709,intuitive,False,The capital
capitals-recognition,1,country,Australia,Canberra,Sydney,Melbourne,What is the capital of Australia?,The capital of Australia is,0.483,5.249,10.86749482,intuitive_first,False,"The capital of Australia is either Sydney or Canberra. In fact,","The capital of Australia is either Sydney or Canberra. In fact, the capital of Australia is",14,5.4378047,1548,"[2.9242541790008545, 2.2100257873535156, 3.177178144454956]","[0.9401084780693054, -2.5428028106689453, 2.622258186340332]",621,[3.744915246963501],[1.3280292749404907],-9.638247,-8.973982,intuitive,False,-28.91474,-8.973982,intuitive,False,-9.794642,-8.973982,intuitive,False,7.7647543,9197,"[0.9972773194313049, 2.940720796585083, 3.0977203845977783]","[1.1737130880355835, 5.294352054595947, 2.4930644035339355]",1939,[2.7319061756134033],[0.5473330020904541],-9.92624,-9.516574,intuitive,False,-29.778719,-9.516574,intuitive,False,-11.251203,-9.516574,intuitive,False,The capital
